,buysell,datetime,exchange,filled_prx,filled_qty,symbol,symbol_base
341,BUY,00:13.0,XXX,2434.69,1.9999,ETHUSD.XXX,ETH
342,SELL,00:13.4,XXX,2439.04,0.3047,ETHUSDT.XXX,ETH
343,BUY,00:13.6,XXX,0.50062,1031,XRPUSD.XXX,XRP
344,BUY,00:13.6,YYY,2438.88,0.3047,ETHUSDT.YYY,ETH
345,BUY,00:13.6,XXX,2438.95,1.4997,ETHUSDT.XXX,ETH
346,BUY,00:13.6,XXX,2438.95,1.2997,ETHUSDT.XXX,ETH
347,BUY,00:13.6,XXX,2438.95,0.8,ETHUSDT.XXX,ETH
348,BUY,00:13.6,XXX,2438.95,0.9,ETHUSDT.XXX,ETH
349,BUY,00:13.6,XXX,2438.95,1.3997,ETHUSDT.XXX,ETH
350,BUY,00:13.6,XXX,2438.95,2,ETHUSDT.XXX,ETH
351,BUY,00:13.6,XXX,2434.31,0.1744,ETHUSD.XXX,ETH
352,SELL,00:13.9,XXX,2434.32,0.9325,ETHUSD.XXX,ETH
353,SELL,00:13.9,XXX,2434.32,1.0002,ETHUSD.XXX,ETH
354,SELL,00:13.9,XXX,0.50142,2000,XRPUSDT.XXX,XRP
355,SELL,00:14.0,XXX,66680.01,0.5,BTCUSDT.XXX,BTC
356,SELL,00:14.0,XXX,66680.01,0.5,BTCUSDT.XXX,BTC
357,SELL,00:14.0,XXX,0.50067,2000,XRPUSD.XXX,XRP
358,SELL,00:14.0,XXX,0.50158,2000,XRPUSDT.XXX,XRP
359,SELL,00:14.0,XXX,0.50067,2000,XRPUSD.XXX,XRP
360,SELL,00:14.0,XXX,2434.47,1.0002,ETHUSD.XXX,ETH
361,SELL,00:14.1,XXX,2434.48,0.9602,ETHUSD.XXX,ETH
362,BUY,00:14.1,YYY,2438.82,0.3047,ETHUSDT.YYY,ETH
363,SELL,00:14.2,XXX,2438.88,1.9999,ETHUSDT.XXX,ETH
364,SELL,00:14.2,XXX,2438.88,1.3999,ETHUSDT.XXX,ETH
365,SELL,00:14.2,XXX,2438.88,1,ETHUSDT.XXX,ETH
366,SELL,00:14.2,XXX,2438.88,0.5,ETHUSDT.XXX,ETH
367,SELL,00:14.2,XXX,2438.88,0.5003,ETHUSDT.XXX,ETH
368,SELL,00:14.4,XXX,2434.48,5.5554,ETHUSD.XXX,ETH
369,SELL,00:14.4,XXX,2438.98,10,ETHUSDT.XXX,ETH
370,SELL,00:14.4,XXX,2434.49,10,ETHUSD.XXX,ETH
371,SELL,00:14.4,XXX,2438.98,4.4274,ETHUSDT.XXX,ETH
372,SELL,00:14.4,XXX,2438.98,2.8397,ETHUSDT.XXX,ETH
373,SELL,00:14.4,XXX,2438.98,2.7329,ETHUSDT.XXX,ETH
374,SELL,00:14.4,XXX,2434.48,3.4844,ETHUSD.XXX,ETH
375,SELL,00:14.4,XXX,66688.01,0.5,BTCUSDT.XXX,BTC
376,SELL,00:14.4,XXX,66568.39,0.04534,BTCUSD.XXX,BTC
377,SELL,00:14.4,XXX,66567.98,0.10816,BTCUSD.XXX,BTC
378,SELL,00:14.4,XXX,66567.98,0.39184,BTCUSD.XXX,BTC
379,SELL,00:14.4,XXX,66568.39,0.4141,BTCUSD.XXX,BTC
380,SELL,00:14.4,XXX,164.64,0.129,SOLUSDT.XXX,SOL
381,SELL,00:14.5,XXX,164.64,0.044,SOLUSDT.XXX,SOL
382,SELL,00:14.5,XXX,164.64,7.827,SOLUSDT.XXX,SOL
383,BUY,00:14.5,XXX,2439.9,0.8293,ETHUSDT.XXX,ETH
384,BUY,00:14.5,XXX,2439.9,0.2803,ETHUSDT.XXX,ETH
385,SELL,00:14.5,XXX,164.64,6.4,SOLUSDT.XXX,SOL
386,BUY,00:14.9,XXX,164.62,0.5,SOLUSDT.XXX,SOL
387,BUY,00:15.0,XXX,164.62,0.18,SOLUSDT.XXX,SOL
388,BUY,00:15.0,XXX,164.62,0.5,SOLUSDT.XXX,SOL
389,BUY,00:15.1,XXX,2439.9,0.9777,ETHUSDT.XXX,ETH
390,BUY,00:15.1,XXX,2439.9,0.9881,ETHUSDT.XXX,ETH
391,BUY,00:15.1,XXX,2439.9,3.4372,ETHUSDT.XXX,ETH
392,BUY,00:15.1,XXX,2435.39,3.0201,ETHUSD.XXX,ETH
393,BUY,00:15.1,XXX,2435.39,6.9799,ETHUSD.XXX,ETH
394,BUY,00:15.1,XXX,2439.9,3.4874,ETHUSDT.XXX,ETH
395,BUY,00:15.1,XXX,2435.39,3.3146,ETHUSD.XXX,ETH
396,BUY,00:15.1,XXX,2439.9,6.5982,ETHUSDT.XXX,ETH
397,BUY,00:15.1,XXX,2439.9,3.4018,ETHUSDT.XXX,ETH
398,BUY,00:15.1,YYY,2439.71,0.4994,ETHUSDT.YYY,ETH
399,BUY,00:15.1,YYY,2439.71,8.0695,ETHUSDT.YYY,ETH
400,BUY,00:15.1,XXX,2435.39,1.1997,ETHUSD.XXX,ETH
401,BUY,00:15.1,XXX,2435.39,1.2273,ETHUSD.XXX,ETH
402,BUY,00:15.1,XXX,2435.39,0.7723,ETHUSD.XXX,ETH
403,BUY,00:15.1,XXX,2435.39,0.4998,ETHUSD.XXX,ETH
404,BUY,00:15.1,XXX,2435.39,1.4997,ETHUSD.XXX,ETH
405,BUY,00:15.1,XXX,2435.39,1.4866,ETHUSD.XXX,ETH
406,BUY,00:15.1,YYY,2439.71,3.1318,ETHUSDT.YYY,ETH
407,BUY,00:15.1,YYY,2439.71,1.7311,ETHUSDT.YYY,ETH
408,BUY,00:15.1,YYY,2439.71,2.2128,ETHUSDT.YYY,ETH
409,BUY,00:15.1,YYY,2439.71,4.16,ETHUSDT.YYY,ETH
410,BUY,00:15.1,YYY,2439.71,0.5001,ETHUSDT.YYY,ETH
411,BUY,00:15.1,XXX,164.62,0.5,SOLUSDT.XXX,SOL
412,BUY,00:15.1,XXX,164.62,0.24,SOLUSDT.XXX,SOL
413,BUY,00:15.1,XXX,164.62,0.26,SOLUSDT.XXX,SOL
414,BUY,00:15.2,XXX,164.62,0.25,SOLUSDT.XXX,SOL
415,BUY,00:15.2,XXX,66579.99,0.01199,BTCUSD.XXX,BTC
416,BUY,00:15.4,XXX,66579.99,0.48801,BTCUSD.XXX,BTC
417,BUY,00:15.4,XXX,66579.99,0.5,BTCUSD.XXX,BTC
418,BUY,00:15.4,XXX,66579.98,0.5,BTCUSD.XXX,BTC
419,BUY,00:15.4,XXX,66699.99,0.30061,BTCUSDT.XXX,BTC
420,BUY,00:15.4,XXX,66699.99,0.19939,BTCUSDT.XXX,BTC
421,BUY,00:15.4,XXX,66698.09,0.29321,BTCUSDT.XXX,BTC
422,BUY,00:15.4,XXX,164.62,0.5,SOLUSDT.XXX,SOL
423,BUY,00:15.5,XXX,164.62,0.5,SOLUSDT.XXX,SOL
424,BUY,00:15.5,XXX,164.62,2.97,SOLUSDT.XXX,SOL
425,BUY,00:15.5,XXX,164.62,0.5,SOLUSDT.XXX,SOL
426,BUY,00:15.6,XXX,164.62,0.5,SOLUSDT.XXX,SOL
427,BUY,00:15.9,XXX,2439.22,2,ETHUSDT.XXX,ETH
428,BUY,00:15.9,XXX,0.5007,2000,XRPUSD.XXX,XRP
429,BUY,00:16.0,XXX,2434.65,7.0849,ETHUSD.XXX,ETH
430,BUY,00:16.0,XXX,2434.65,1.3477,ETHUSD.XXX,ETH
431,BUY,00:16.0,XXX,2434.65,0.3583,ETHUSD.XXX,ETH
432,BUY,00:16.1,XXX,164.62,0.599,SOLUSDT.XXX,SOL
433,BUY,00:16.1,XXX,164.62,0.001,SOLUSDT.XXX,SOL
434,SELL,00:16.5,XXX,66684.23,0.5,BTCUSDT.XXX,BTC
435,SELL,00:16.6,XXX,2434.25,0.314,ETHUSD.XXX,ETH
436,SELL,00:16.6,XXX,2434.25,9.686,ETHUSD.XXX,ETH
437,SELL,00:16.6,XXX,2438.84,1.9999,ETHUSDT.XXX,ETH
438,SELL,00:16.6,XXX,164.64,0.299,SOLUSDT.XXX,SOL
439,SELL,00:16.6,XXX,164.64,0.3,SOLUSDT.XXX,SOL
440,SELL,00:16.7,XXX,164.66,0.6,SOLUSDT.XXX,SOL
441,SELL,00:16.7,XXX,0.50068,74,XRPUSD.XXX,XRP
442,SELL,00:16.7,XXX,2439.03,2.0003,ETHUSDT.XXX,ETH
443,SELL,00:16.7,XXX,2434.65,2.0003,ETHUSD.XXX,ETH
444,SELL,00:16.7,XXX,0.50068,73,XRPUSD.XXX,XRP
445,SELL,00:16.7,XXX,164.67,0.13,SOLUSDT.XXX,SOL
446,SELL,00:16.8,XXX,0.50068,74,XRPUSD.XXX,XRP
447,SELL,00:16.8,XXX,0.50068,20,XRPUSD.XXX,XRP
448,SELL,00:16.8,XXX,0.50068,1335,XRPUSD.XXX,XRP
449,SELL,00:16.8,XXX,0.50068,73,XRPUSD.XXX,XRP
450,SELL,00:16.8,XXX,0.50068,351,XRPUSD.XXX,XRP
451,BUY,00:17.1,XXX,2439.34,3.3695,ETHUSDT.XXX,ETH
452,BUY,00:17.1,XXX,2439.34,4.1314,ETHUSDT.XXX,ETH
453,BUY,00:17.1,XXX,2434.79,2.1094,ETHUSD.XXX,ETH
454,BUY,00:17.1,XXX,2434.79,7.8906,ETHUSD.XXX,ETH
455,SELL,00:17.1,XXX,2438.57,1.3999,ETHUSDT.XXX,ETH
456,SELL,00:17.1,XXX,2438.57,1.9999,ETHUSDT.XXX,ETH
457,BUY,00:17.3,YYY,66688,0.02023,BTCUSDT.YYY,BTC
458,SELL,00:17.4,XXX,2434.25,0.9999,ETHUSD.XXX,ETH
459,SELL,00:17.4,XXX,66569.51,0.04507,BTCUSD.XXX,BTC
460,SELL,00:17.7,XXX,2434.4,2.893,ETHUSD.XXX,ETH
461,SELL,00:17.7,XXX,2438.9,2.0003,ETHUSDT.XXX,ETH
462,SELL,00:17.7,XXX,2434.4,3.39,ETHUSD.XXX,ETH
463,SELL,00:17.7,XXX,2434.4,3.717,ETHUSD.XXX,ETH
464,SELL,00:17.7,XXX,2434.69,0.9226,ETHUSD.XXX,ETH
465,SELL,00:17.7,XXX,2434.69,0.8999,ETHUSD.XXX,ETH
466,SELL,00:17.7,XXX,2438.9,0.8999,ETHUSDT.XXX,ETH
467,SELL,00:17.7,XXX,2438.9,1.2999,ETHUSDT.XXX,ETH
468,SELL,00:17.7,XXX,2438.9,5,ETHUSDT.XXX,ETH
469,SELL,00:17.7,XXX,2438.9,0.7999,ETHUSDT.XXX,ETH
470,SELL,00:17.7,XXX,2434.69,1.5002,ETHUSD.XXX,ETH
471,SELL,00:17.7,XXX,2434.69,0.5,ETHUSD.XXX,ETH
472,SELL,00:17.7,XXX,2434.69,1.3002,ETHUSD.XXX,ETH
473,SELL,00:17.7,XXX,2434.69,0.8526,ETHUSD.XXX,ETH
474,SELL,00:17.7,XXX,2434.69,0.9,ETHUSD.XXX,ETH
475,BUY,00:17.7,XXX,0.50078,16,XRPUSD.XXX,XRP
476,BUY,00:17.7,XXX,0.50078,1984,XRPUSD.XXX,XRP
477,SELL,00:17.7,XXX,66572,0.17542,BTCUSD.XXX,BTC
478,SELL,00:17.8,XXX,66572,0.15311,BTCUSD.XXX,BTC
479,SELL,00:17.8,XXX,66572,0.15574,BTCUSD.XXX,BTC
480,BUY,00:17.9,XXX,2439.29,1.9996,ETHUSDT.XXX,ETH
481,BUY,00:18.1,XXX,2434.79,3.1576,ETHUSD.XXX,ETH
482,BUY,00:18.1,XXX,2434.78,10,ETHUSD.XXX,ETH
483,BUY,00:18.1,XXX,2434.79,6.8424,ETHUSD.XXX,ETH
484,BUY,00:18.1,XXX,2439.1,0.2195,ETHUSDT.XXX,ETH
485,BUY,00:18.1,XXX,2439.1,2,ETHUSDT.XXX,ETH
486,BUY,00:18.8,XXX,164.63,0.5,SOLUSDT.XXX,SOL
487,BUY,00:18.8,XXX,164.62,3.022,SOLUSDT.XXX,SOL
488,BUY,00:19.0,XXX,0.50151,2000,XRPUSDT.XXX,XRP
489,BUY,00:19.0,XXX,0.50151,2000,XRPUSDT.XXX,XRP
490,BUY,00:19.3,XXX,2438.26,0.0714,ETHUSDT.XXX,ETH
491,SELL,00:19.6,XXX,0.50141,524,XRPUSDT.XXX,XRP
492,SELL,00:19.7,XXX,2433.99,0.9998,ETHUSD.XXX,ETH
493,SELL,00:19.7,XXX,2433.99,0.0221,ETHUSD.XXX,ETH
494,SELL,00:19.7,XXX,2438.28,0.2383,ETHUSDT.XXX,ETH
495,SELL,00:19.7,XXX,2434,9.4803,ETHUSD.XXX,ETH
496,SELL,00:19.7,XXX,2438.29,5.4104,ETHUSDT.XXX,ETH
497,SELL,00:19.7,XXX,2438.29,2.9511,ETHUSDT.XXX,ETH
498,SELL,00:19.7,XXX,2434,0.5197,ETHUSD.XXX,ETH
499,SELL,00:19.7,YYY,2438.39,3.9305,ETHUSDT.YYY,ETH
500,SELL,00:19.7,YYY,2438.39,1.025,ETHUSDT.YYY,ETH
501,SELL,00:19.7,YYY,2438.39,7.3354,ETHUSDT.YYY,ETH
502,SELL,00:19.7,XXX,2438.56,0.8002,ETHUSDT.XXX,ETH
503,SELL,00:19.7,XXX,2438.56,6.2995,ETHUSDT.XXX,ETH
504,SELL,00:19.7,XXX,2438.56,2.0002,ETHUSDT.XXX,ETH
505,SELL,00:19.7,XXX,2434.07,10,ETHUSD.XXX,ETH
506,SELL,00:19.7,XXX,2438.56,0.9001,ETHUSDT.XXX,ETH
507,SELL,00:19.7,XXX,66574.84,0.47066,BTCUSD.XXX,BTC
508,SELL,00:19.7,XXX,66574.84,0.5,BTCUSD.XXX,BTC
509,SELL,00:19.7,XXX,164.56,3.999,SOLUSDT.XXX,SOL
510,SELL,00:19.7,XXX,164.56,0.6,SOLUSDT.XXX,SOL
511,SELL,00:19.7,XXX,164.56,1.999,SOLUSDT.XXX,SOL
512,SELL,00:19.7,XXX,2434.99,1.3,ETHUSD.XXX,ETH
513,SELL,00:19.7,XXX,2434.99,0.4313,ETHUSD.XXX,ETH
514,SELL,00:19.7,XXX,2434.99,1.5,ETHUSD.XXX,ETH
515,SELL,00:19.7,XXX,0.50153,2000,XRPUSDT.XXX,XRP
516,SELL,00:19.7,XXX,164.56,1.402,SOLUSDT.XXX,SOL
517,SELL,00:19.8,XXX,66698.01,0.5,BTCUSDT.XXX,BTC
518,SELL,00:20.0,XXX,2435.21,0.4575,ETHUSD.XXX,ETH
519,SELL,00:20.0,XXX,0.50079,530,XRPUSD.XXX,XRP
520,SELL,00:20.0,XXX,0.50079,282,XRPUSD.XXX,XRP
521,BUY,00:20.1,XXX,2435.77,1.9996,ETHUSD.XXX,ETH
522,BUY,00:20.1,XXX,2440.38,0.0049,ETHUSDT.XXX,ETH
523,BUY,00:20.1,XXX,2440.38,0.0025,ETHUSDT.XXX,ETH
524,BUY,00:20.2,XXX,2440.38,7.425,ETHUSDT.XXX,ETH
525,BUY,00:20.2,XXX,2440.38,0.0025,ETHUSDT.XXX,ETH
526,BUY,00:20.2,XXX,2440.38,0.0082,ETHUSDT.XXX,ETH
527,BUY,00:20.2,YYY,2440.32,0.0139,ETHUSDT.YYY,ETH
528,BUY,00:20.2,YYY,2440.32,0.4117,ETHUSDT.YYY,ETH
529,BUY,00:20.2,XXX,2440.38,1.9969,ETHUSDT.XXX,ETH
530,BUY,00:20.2,XXX,2440.38,0.8087,ETHUSDT.XXX,ETH
531,BUY,00:20.2,XXX,2440.38,0.1004,ETHUSDT.XXX,ETH
532,BUY,00:20.2,XXX,2435.77,0.4816,ETHUSD.XXX,ETH
533,BUY,00:20.2,XXX,2440.38,0.3574,ETHUSDT.XXX,ETH
534,BUY,00:20.2,XXX,2435.77,1.5184,ETHUSD.XXX,ETH
535,BUY,00:20.2,XXX,2440.38,0.5424,ETHUSDT.XXX,ETH
536,BUY,00:20.2,XXX,2440.38,0.591,ETHUSDT.XXX,ETH
537,BUY,00:20.2,XXX,2440.38,0.6994,ETHUSDT.XXX,ETH
538,BUY,00:20.2,XXX,2440.38,0.0027,ETHUSDT.XXX,ETH
539,BUY,00:20.2,XXX,2440.38,1.4824,ETHUSDT.XXX,ETH
540,BUY,00:20.3,XXX,2440.38,5.6008,ETHUSDT.XXX,ETH
541,BUY,00:20.3,XXX,2440.38,0.3748,ETHUSDT.XXX,ETH
542,BUY,00:20.3,XXX,2435.77,2,ETHUSD.XXX,ETH
543,BUY,00:20.3,YYY,2440.32,2.8057,ETHUSDT.YYY,ETH
544,BUY,00:20.3,XXX,2435.77,1.1998,ETHUSD.XXX,ETH
545,BUY,00:20.3,XXX,2435.77,0.4999,ETHUSD.XXX,ETH
546,BUY,00:20.3,XXX,164.59,0.14,SOLUSDT.XXX,SOL
547,BUY,00:20.3,XXX,164.59,0.36,SOLUSDT.XXX,SOL
548,BUY,00:20.3,XXX,2435.77,0.2748,ETHUSD.XXX,ETH
549,BUY,00:20.3,XXX,2435.77,0.6895,ETHUSD.XXX,ETH
550,BUY,00:20.3,XXX,2435.77,0.0413,ETHUSD.XXX,ETH
551,BUY,00:20.3,XXX,2435.77,0.0353,ETHUSD.XXX,ETH
552,BUY,00:20.3,XXX,2435.77,0.067,ETHUSD.XXX,ETH
553,BUY,00:20.3,XXX,2435.77,0.0082,ETHUSD.XXX,ETH
554,BUY,00:20.3,XXX,2435.77,0.0094,ETHUSD.XXX,ETH
555,BUY,00:20.3,XXX,2435.77,0.1185,ETHUSD.XXX,ETH
556,SELL,00:20.4,XXX,2440.04,10,ETHUSDT.XXX,ETH
557,SELL,00:20.4,XXX,2440.1,0.8999,ETHUSDT.XXX,ETH
558,SELL,00:20.4,XXX,2435.7,2.1791,ETHUSD.XXX,ETH
559,SELL,00:20.4,XXX,2440.1,0.737,ETHUSDT.XXX,ETH
560,SELL,00:20.4,XXX,2435.7,1.233,ETHUSD.XXX,ETH
561,SELL,00:20.4,XXX,2440.1,0.7999,ETHUSDT.XXX,ETH
562,SELL,00:20.4,XXX,2435.7,1.1999,ETHUSD.XXX,ETH
563,SELL,00:20.4,XXX,2435.7,1.9998,ETHUSD.XXX,ETH
564,SELL,00:20.4,XXX,2440.1,1.3002,ETHUSDT.XXX,ETH
565,SELL,00:20.4,XXX,2440.1,1.9999,ETHUSDT.XXX,ETH
566,SELL,00:20.4,XXX,2440.1,1.5003,ETHUSDT.XXX,ETH
567,SELL,00:20.4,XXX,2440.1,2.7628,ETHUSDT.XXX,ETH
568,SELL,00:20.4,XXX,2435.7,0.4999,ETHUSD.XXX,ETH
569,SELL,00:20.4,XXX,2435.7,0.409,ETHUSD.XXX,ETH
570,SELL,00:20.4,YYY,2440.01,3.5341,ETHUSDT.YYY,ETH
571,SELL,00:20.4,YYY,2440.01,0.4116,ETHUSDT.YYY,ETH
572,SELL,00:20.4,XXX,2435.85,1.3003,ETHUSD.XXX,ETH
573,SELL,00:20.4,XXX,2435.85,0.9001,ETHUSD.XXX,ETH
574,SELL,00:20.4,XXX,2435.85,0.0991,ETHUSD.XXX,ETH
575,SELL,00:20.4,XXX,2435.85,0.4132,ETHUSD.XXX,ETH
576,BUY,00:20.5,XXX,2440.67,4.0901,ETHUSDT.XXX,ETH
577,BUY,00:20.5,XXX,2440.67,0.7998,ETHUSDT.XXX,ETH
578,BUY,00:20.6,XXX,2440.67,1.2437,ETHUSDT.XXX,ETH
579,BUY,00:20.6,XXX,2440.67,1.2325,ETHUSDT.XXX,ETH
580,BUY,00:20.6,XXX,2440.67,4.8558,ETHUSDT.XXX,ETH
581,BUY,00:20.6,XXX,2440.67,1.2437,ETHUSDT.XXX,ETH
582,BUY,00:20.6,XXX,2440.67,1.4243,ETHUSDT.XXX,ETH
583,BUY,00:20.6,XXX,2436.11,10,ETHUSD.XXX,ETH
584,BUY,00:20.6,XXX,2436.11,2.5,ETHUSD.XXX,ETH
585,BUY,00:20.6,XXX,2436.11,0.7031,ETHUSD.XXX,ETH
586,BUY,00:20.6,XXX,2436.11,4.6917,ETHUSD.XXX,ETH
587,BUY,00:20.7,XXX,0.50078,529,XRPUSD.XXX,XRP
588,BUY,00:20.7,XXX,0.50078,812,XRPUSD.XXX,XRP
589,BUY,00:20.7,XXX,0.50078,529,XRPUSD.XXX,XRP
590,BUY,00:20.7,XXX,164.57,0.36,SOLUSDT.XXX,SOL
591,BUY,00:20.7,XXX,164.57,0.14,SOLUSDT.XXX,SOL
592,BUY,00:20.8,XXX,2435.86,0.2909,ETHUSD.XXX,ETH
593,BUY,00:20.8,XXX,2435.86,0.0829,ETHUSD.XXX,ETH
594,BUY,00:20.8,XXX,2435.86,0.4998,ETHUSD.XXX,ETH
595,BUY,00:20.8,XXX,2435.85,0.8803,ETHUSD.XXX,ETH
596,BUY,00:20.9,XXX,0.50162,2000,XRPUSDT.XXX,XRP
597,BUY,00:20.9,XXX,66711.99,0.25525,BTCUSDT.XXX,BTC
598,BUY,00:20.9,XXX,66711.99,0.3649,BTCUSDT.XXX,BTC
599,BUY,00:20.9,XXX,66711.99,0.1351,BTCUSDT.XXX,BTC
600,BUY,00:21.2,XXX,2435.59,0.1806,ETHUSD.XXX,ETH
601,BUY,00:21.2,XXX,2435.59,0.2865,ETHUSD.XXX,ETH
602,BUY,00:21.2,XXX,2435.59,0.49,ETHUSD.XXX,ETH
603,BUY,00:21.2,XXX,2435.59,6.2396,ETHUSD.XXX,ETH
604,BUY,00:21.2,XXX,2435.59,0.5,ETHUSD.XXX,ETH
605,BUY,00:21.2,XXX,2435.59,1.2,ETHUSD.XXX,ETH
606,BUY,00:21.2,XXX,2435.59,1.1033,ETHUSD.XXX,ETH
607,SELL,00:21.2,XXX,2435.33,1.9999,ETHUSD.XXX,ETH
608,SELL,00:21.2,XXX,2435.33,2.411,ETHUSD.XXX,ETH
609,SELL,00:21.2,XXX,2435.33,0.4999,ETHUSD.XXX,ETH
610,SELL,00:21.2,XXX,2435.33,1.663,ETHUSD.XXX,ETH
611,SELL,00:21.2,XXX,2435.33,1.7878,ETHUSD.XXX,ETH
612,SELL,00:21.2,XXX,2435.33,1.1999,ETHUSD.XXX,ETH
613,SELL,00:21.2,XXX,2435.33,0.4385,ETHUSD.XXX,ETH
614,SELL,00:21.2,XXX,2435.33,10,ETHUSD.XXX,ETH
615,BUY,00:21.3,XXX,2435.79,1.1127,ETHUSD.XXX,ETH
616,BUY,00:21.4,XXX,164.57,0.17,SOLUSDT.XXX,SOL
617,BUY,00:21.4,XXX,2435.79,2,ETHUSD.XXX,ETH
618,BUY,00:21.4,XXX,164.57,0.5,SOLUSDT.XXX,SOL
619,BUY,00:21.5,XXX,164.57,0.5,SOLUSDT.XXX,SOL
620,BUY,00:21.5,XXX,164.57,0.5,SOLUSDT.XXX,SOL
621,BUY,00:21.5,XXX,164.57,5.83,SOLUSDT.XXX,SOL
622,BUY,00:21.5,XXX,66711.72,0.34852,BTCUSDT.XXX,BTC
623,BUY,00:21.5,XXX,66711.72,0.15148,BTCUSDT.XXX,BTC
624,BUY,00:21.7,XXX,66587.99,0.4165,BTCUSD.XXX,BTC
625,BUY,00:21.7,XXX,66587.99,0.0835,BTCUSD.XXX,BTC
626,BUY,00:21.7,XXX,66587.99,0.39293,BTCUSD.XXX,BTC
627,BUY,00:21.7,XXX,66710.1,0.42094,BTCUSDT.XXX,BTC
628,BUY,00:21.7,XXX,66710.1,0.07906,BTCUSDT.XXX,BTC
629,BUY,00:21.7,XXX,66587.99,0.10707,BTCUSD.XXX,BTC
630,BUY,00:21.7,XXX,66587.98,0.11427,BTCUSD.XXX,BTC
631,BUY,00:21.7,XXX,66587.98,0.01653,BTCUSD.XXX,BTC
632,BUY,00:21.7,XXX,66587.98,0.30759,BTCUSD.XXX,BTC
633,BUY,00:21.7,XXX,66587.98,0.06161,BTCUSD.XXX,BTC
634,SELL,00:21.9,XXX,2439.55,0.0416,ETHUSDT.XXX,ETH
635,SELL,00:21.9,XXX,2439.55,0.9477,ETHUSDT.XXX,ETH
636,SELL,00:21.9,XXX,2439.55,1.3999,ETHUSDT.XXX,ETH
637,SELL,00:21.9,XXX,2439.55,1.2999,ETHUSDT.XXX,ETH
638,SELL,00:21.9,XXX,2439.55,1.0106,ETHUSDT.XXX,ETH
639,SELL,00:21.9,XXX,2439.55,0.7999,ETHUSDT.XXX,ETH
640,SELL,00:21.9,XXX,2439.55,1.4999,ETHUSDT.XXX,ETH
641,SELL,00:21.9,XXX,2439.55,0.8999,ETHUSDT.XXX,ETH
642,SELL,00:22.1,YYY,2439.57,0.0021,ETHUSDT.YYY,ETH
643,SELL,00:22.1,YYY,2439.57,0.0145,ETHUSDT.YYY,ETH
644,SELL,00:22.2,YYY,2439.57,0.0025,ETHUSDT.YYY,ETH
645,SELL,00:22.2,YYY,2439.57,0.0025,ETHUSDT.YYY,ETH
646,SELL,00:22.2,YYY,2439.57,0.0025,ETHUSDT.YYY,ETH
647,SELL,00:22.2,YYY,2439.57,0.0139,ETHUSDT.YYY,ETH
648,SELL,00:22.2,YYY,2439.57,0.0139,ETHUSDT.YYY,ETH
649,SELL,00:22.2,YYY,2439.57,0.1229,ETHUSDT.YYY,ETH
650,SELL,00:22.2,YYY,2439.57,0.0098,ETHUSDT.YYY,ETH
651,SELL,00:22.2,YYY,2439.57,0.0116,ETHUSDT.YYY,ETH
652,SELL,00:22.3,XXX,2440.03,1.5002,ETHUSDT.XXX,ETH
653,SELL,00:22.3,XXX,2440.03,0.9001,ETHUSDT.XXX,ETH
654,SELL,00:22.3,XXX,2435.34,1.8625,ETHUSD.XXX,ETH
655,SELL,00:22.3,XXX,2435.34,1.4999,ETHUSD.XXX,ETH
656,SELL,00:22.3,XXX,2440.03,1.1324,ETHUSDT.XXX,ETH
657,SELL,00:22.3,XXX,2440.03,1.3002,ETHUSDT.XXX,ETH
658,SELL,00:22.3,XXX,2435.34,0.1797,ETHUSD.XXX,ETH
659,SELL,00:22.3,XXX,2435.34,0.9002,ETHUSD.XXX,ETH
660,SELL,00:22.3,XXX,2435.34,1.2002,ETHUSD.XXX,ETH
661,SELL,00:22.3,XXX,2440.03,1.4002,ETHUSDT.XXX,ETH
662,SELL,00:22.3,XXX,2435.34,0.5001,ETHUSD.XXX,ETH
663,SELL,00:22.3,XXX,2435.34,1.3002,ETHUSD.XXX,ETH
664,SELL,00:22.3,XXX,2435.34,1.5613,ETHUSD.XXX,ETH
665,SELL,00:22.3,XXX,2435.34,0.6446,ETHUSD.XXX,ETH
666,BUY,00:22.3,XXX,2439.97,0.0162,ETHUSDT.XXX,ETH
667,BUY,00:22.3,XXX,2439.97,0.0162,ETHUSDT.XXX,ETH
668,SELL,00:22.6,XXX,164.55,2,SOLUSDT.XXX,SOL
669,SELL,00:22.6,XXX,164.55,0.6,SOLUSDT.XXX,SOL
670,SELL,00:22.7,XXX,164.58,2.957,SOLUSDT.XXX,SOL
671,SELL,00:22.7,XXX,164.28,0.481,SOLUSD.XXX,SOL
672,SELL,00:22.7,XXX,164.28,2.001,SOLUSD.XXX,SOL
673,SELL,00:22.7,XXX,164.28,0.045,SOLUSD.XXX,SOL
674,SELL,00:22.7,XXX,164.28,1.044,SOLUSD.XXX,SOL
675,SELL,00:22.7,XXX,164.28,0.04,SOLUSD.XXX,SOL
676,SELL,00:22.7,XXX,164.28,0.041,SOLUSD.XXX,SOL
677,SELL,00:22.7,XXX,164.28,0.037,SOLUSD.XXX,SOL
678,SELL,00:22.7,XXX,164.28,0.996,SOLUSD.XXX,SOL
679,SELL,00:22.7,XXX,164.28,0.047,SOLUSD.XXX,SOL
680,SELL,00:22.7,XXX,164.28,0.181,SOLUSD.XXX,SOL
681,SELL,00:22.7,XXX,164.28,0.33,SOLUSD.XXX,SOL
682,SELL,00:22.7,XXX,164.28,1.02,SOLUSD.XXX,SOL
